"","locusId","sysName","scaffoldId","begin","end","name","desc","WeightedFit","WeightedVar","Weightedsdev","Cdt"
"4480",15229,"b1107",7023,1163318,1164343,"nagZ","beta-hexosaminidase (NCBI)",-0.242520443712952,0.240566756976281,0.0672116612298917,"Condition5"
"4481",15230,"b1108",7023,1164366,1164908,"ycfP","orf, hypothetical protein (VIMSS)",-0.112998428747436,0.0568560456563963,0.169687943558935,"Condition1"
"4482",15230,"b1108",7023,1164366,1164908,"ycfP","orf, hypothetical protein (VIMSS)",-0.142876609638192,0.0258878637315814,0.154249542245506,"Condition2"
"4483",15230,"b1108",7023,1164366,1164908,"ycfP","orf, hypothetical protein (VIMSS)",-0.313139450260686,0.0604747232622292,0.116790368433764,"Condition3"
"4484",15230,"b1108",7023,1164366,1164908,"ycfP","orf, hypothetical protein (VIMSS)",-0.257340693431462,0.0603591674583458,0.277211862275422,"Condition4"
"4485",15230,"b1108",7023,1164366,1164908,"ycfP","orf, hypothetical protein (VIMSS)",-0.199240632797661,0.0619049972861054,0.198246386070019,"Condition5"
"4486",15231,"b1109",7023,1165308,1166612,"ndh","respiratory NADH dehydrogenase 2/cupric reductase (NCBI)",-0.286555167007359,0.146761389554382,0.0922791006280892,"Condition1"
"4487",15231,"b1109",7023,1165308,1166612,"ndh","respiratory NADH dehydrogenase 2/cupric reductase (NCBI)",-0.155485225859768,0.139741968999866,0.0781471848497272,"Condition2"
"4488",15231,"b1109",7023,1165308,1166612,"ndh","respiratory NADH dehydrogenase 2/cupric reductase (NCBI)",-0.103654300706579,0.123584875311664,0.184186196203078,"Condition3"
"4489",15231,"b1109",7023,1165308,1166612,"ndh","respiratory NADH dehydrogenase 2/cupric reductase (NCBI)",-0.127039222767193,0.138766052803328,0.216186768284752,"Condition4"
"4490",15231,"b1109",7023,1165308,1166612,"ndh","respiratory NADH dehydrogenase 2/cupric reductase (NCBI)",-0.206300388965494,0.178356524958502,0.0648749492203532,"Condition5"
"4491",15232,"b1110",7023,1166822,1167361,"ycfJ","hypothetical protein (NCBI)",0.0465043257145171,0.0455026592664987,0.0597818025776075,"Condition1"
"4492",15232,"b1110",7023,1166822,1167361,"ycfJ","hypothetical protein (NCBI)",-0.157276311698859,0.033338567457465,0.0295705763865078,"Condition2"
"4493",15232,"b1110",7023,1166822,1167361,"ycfJ","hypothetical protein (NCBI)",-0.0868861416557804,0.0114107644513629,0.0337405917213304,"Condition3"
"4494",15232,"b1110",7023,1166822,1167361,"ycfJ","hypothetical protein (NCBI)",-0.145139403252533,0.0302400530964548,0.0266306870239774,"Condition4"
"4495",15232,"b1110",7023,1166822,1167361,"ycfJ","hypothetical protein (NCBI)",-0.0361751413805879,0.0168195577424692,0.0581903340235767,"Condition5"
"4496",15233,"b1111",7023,1167423,1168055,"ycfQ","orf, hypothetical protein (VIMSS)",-0.782692912086275,0.0101169167504417,0.153808279671952,"Condition1"
"4497",15233,"b1111",7023,1167423,1168055,"ycfQ","orf, hypothetical protein (VIMSS)",-0.295352081274591,0.00974997924713941,0.0805772238101631,"Condition2"
"4498",15233,"b1111",7023,1167423,1168055,"ycfQ","orf, hypothetical protein (VIMSS)",-0.333466690351189,0.00628782917686091,0.031676679793958,"Condition3"
"4499",15233,"b1111",7023,1167423,1168055,"ycfQ","orf, hypothetical protein (VIMSS)",-0.21739736906059,0.0160695951583961,0.0789630232371048,"Condition4"
"4500",15233,"b1111",7023,1167423,1168055,"ycfQ","orf, hypothetical protein (VIMSS)",-0.279368236026395,0.0278143873544993,0.0330678781317376,"Condition5"
"4501",15235,"b1113",7023,1168635,1169597,"ycfS","hypothetical protein (NCBI)",0.114736789281712,0.0386153601731296,0.184809323558055,"Condition1"
"4502",15235,"b1113",7023,1168635,1169597,"ycfS","hypothetical protein (NCBI)",0.213835359309302,0.0325479362463676,0.0429748511923107,"Condition2"
"4503",15235,"b1113",7023,1168635,1169597,"ycfS","hypothetical protein (NCBI)",0.17704566696138,0.0356299565634741,0.122735873258163,"Condition3"
"4504",15235,"b1113",7023,1168635,1169597,"ycfS","hypothetical protein (NCBI)",0.150114624090224,0.0327984763295929,0.032462484743006,"Condition4"
"4505",15235,"b1113",7023,1168635,1169597,"ycfS","hypothetical protein (NCBI)",0.174369728788533,0.0553848548822571,0.108806819492609,"Condition5"
"4506",15236,"b1114",7023,1169741,1173187,"mfd","transcription-repair coupling factor (NCBI)",0.085404965393121,0.074529348531459,0.114121047452761,"Condition1"
"4507",15236,"b1114",7023,1169741,1173187,"mfd","transcription-repair coupling factor (NCBI)",0.184655001191323,0.0409458052562312,0.0501200176005378,"Condition2"
"4508",15236,"b1114",7023,1169741,1173187,"mfd","transcription-repair coupling factor (NCBI)",0.135908462826439,0.035585446698638,0.0194516167529989,"Condition3"
"4509",15236,"b1114",7023,1169741,1173187,"mfd","transcription-repair coupling factor (NCBI)",0.0870346704894709,0.0446463587328156,0.0105128445663113,"Condition4"
"4510",15236,"b1114",7023,1169741,1173187,"mfd","transcription-repair coupling factor (NCBI)",0.19083988106216,0.0442032364391387,0.0724540485322713,"Condition5"
"4511",15237,"b1115",7023,1173315,1174388,"ycfT","predicted inner membrane protein (NCBI)",0.113193934676505,0.127572170863699,0.134736508701125,"Condition1"
"4512",15237,"b1115",7023,1173315,1174388,"ycfT","predicted inner membrane protein (NCBI)",0.0539959855856005,0.0649887770984805,0.0812242156263431,"Condition2"
"4513",15237,"b1115",7023,1173315,1174388,"ycfT","predicted inner membrane protein (NCBI)",0.0674425975677244,0.0922895227446039,0.0253028193754532,"Condition3"
"4514",15237,"b1115",7023,1173315,1174388,"ycfT","predicted inner membrane protein (NCBI)",0.0535043369332553,0.0868052422705589,0.0610818811468472,"Condition4"
"4515",15237,"b1115",7023,1173315,1174388,"ycfT","predicted inner membrane protein (NCBI)",0.0270567850237589,0.0755860989290825,0.0207502550635345,"Condition5"
"4516",15241,"b1119",7023,1177816,1178727,"nagK","N-acetyl-D-glucosamine kinase (NCBI)",-0.0477379792126958,0.0686152035067073,0.130545999875905,"Condition1"
"4517",15241,"b1119",7023,1177816,1178727,"nagK","N-acetyl-D-glucosamine kinase (NCBI)",-0.112970389244197,0.0851116300603097,0.0909246688535213,"Condition2"
"4518",15241,"b1119",7023,1177816,1178727,"nagK","N-acetyl-D-glucosamine kinase (NCBI)",-0.0556337949650296,0.0626179564220445,0.0570227824567127,"Condition3"
"4519",15241,"b1119",7023,1177816,1178727,"nagK","N-acetyl-D-glucosamine kinase (NCBI)",-0.0650798682182535,0.0522739096847233,0.0834355778325369,"Condition4"
"4520",15241,"b1119",7023,1177816,1178727,"nagK","N-acetyl-D-glucosamine kinase (NCBI)",-0.0420747695724447,0.0702195498206441,0.121728928788269,"Condition5"
"4521",15242,"b1120",7023,1178854,1179582,"cobB","deacetylase of acs and cheY, regulates chemotaxis (NCBI)",-0.0150534977179244,0.108246760947723,0.125115942137794,"Condition1"
"4522",15242,"b1120",7023,1178854,1179582,"cobB","deacetylase of acs and cheY, regulates chemotaxis (NCBI)",-0.0446055212344827,0.0940408394029725,0.136688461830362,"Condition2"
"4523",15242,"b1120",7023,1178854,1179582,"cobB","deacetylase of acs and cheY, regulates chemotaxis (NCBI)",-0.0901201567332598,0.0572843469099677,0.105943775550088,"Condition3"
"4524",15242,"b1120",7023,1178854,1179582,"cobB","deacetylase of acs and cheY, regulates chemotaxis (NCBI)",-0.0322789639173349,0.141772970288916,0.11365844404182,"Condition4"
"4525",15242,"b1120",7023,1178854,1179582,"cobB","deacetylase of acs and cheY, regulates chemotaxis (NCBI)",0.0772195999736873,0.0545265988761591,0.0293300213821582,"Condition5"
"4526",15243,"b1121",7023,1179702,1180490,"ycfZ","predicted inner membrane protein (NCBI)",0.307475175564125,0.0732481742315789,0.296488088918302,"Condition1"
"4527",15243,"b1121",7023,1179702,1180490,"ycfZ","predicted inner membrane protein (NCBI)",-0.026623533364,0.0427915876602263,0.211452127130569,"Condition2"
"4528",15243,"b1121",7023,1179702,1180490,"ycfZ","predicted inner membrane protein (NCBI)",0.0389250385402096,0.0826731530185281,0.336121294326088,"Condition3"
"4529",15243,"b1121",7023,1179702,1180490,"ycfZ","predicted inner membrane protein (NCBI)",0.0324377255071528,0.146321425472112,0.271080456827146,"Condition4"
"4530",15243,"b1121",7023,1179702,1180490,"ycfZ","predicted inner membrane protein (NCBI)",-0.0311002080045521,0.242501303086783,0.298935476498716,"Condition5"
"4531",15244,"b1122",7023,1180487,1180948,"ymfA","orf, hypothetical protein (VIMSS)",0.033113275758193,0.136806419623986,0.119942311112609,"Condition1"
"4532",15244,"b1122",7023,1180487,1180948,"ymfA","orf, hypothetical protein (VIMSS)",0.0971320336615344,0.0707876569757573,0.0358904974009542,"Condition2"
"4533",15244,"b1122",7023,1180487,1180948,"ymfA","orf, hypothetical protein (VIMSS)",0.0655793411593375,0.0665740399176249,0.021948142288353,"Condition3"
"4534",15244,"b1122",7023,1180487,1180948,"ymfA","orf, hypothetical protein (VIMSS)",0.108091270023484,0.0614788468429078,0.0365418540275552,"Condition4"
"4535",15244,"b1122",7023,1180487,1180948,"ymfA","orf, hypothetical protein (VIMSS)",0.101336110776918,0.0825029100075081,0.0857649008368067,"Condition5"
"4536",15245,"b1123",7023,1181006,1182052,"potD","spermidine/putrescine ABC transporter periplasmic substrate-binding protein (NCBI)",0.096901120527917,0.126017397309582,0.293947308399524,"Condition1"
"4537",15245,"b1123",7023,1181006,1182052,"potD","spermidine/putrescine ABC transporter periplasmic substrate-binding protein (NCBI)",-0.0201947432012886,0.0676175388144859,0.0552467355535398,"Condition2"
"4538",15245,"b1123",7023,1181006,1182052,"potD","spermidine/putrescine ABC transporter periplasmic substrate-binding protein (NCBI)",-0.0117207537330703,0.0604449489026137,0.0964838541735814,"Condition3"
"4539",15245,"b1123",7023,1181006,1182052,"potD","spermidine/putrescine ABC transporter periplasmic substrate-binding protein (NCBI)",-0.115473673653661,0.0963999503783752,0.0477350984996445,"Condition4"
"4540",15245,"b1123",7023,1181006,1182052,"potD","spermidine/putrescine ABC transporter periplasmic substrate-binding protein (NCBI)",0.059422979251988,0.102991966570767,0.189054784579853,"Condition5"
"4541",15246,"b1124",7023,1182049,1182843,"potC","spermidine/putrescine ABC transporter membrane protein (NCBI)",0.24320164224745,0.0792536679061592,0.152133476130421,"Condition1"
"4542",15246,"b1124",7023,1182049,1182843,"potC","spermidine/putrescine ABC transporter membrane protein (NCBI)",0.0183062892388501,0.053644461300322,0.131199578284519,"Condition2"
"4543",15246,"b1124",7023,1182049,1182843,"potC","spermidine/putrescine ABC transporter membrane protein (NCBI)",0.160001658658234,0.0480247831928541,0.0305321253523537,"Condition3"
"4544",15246,"b1124",7023,1182049,1182843,"potC","spermidine/putrescine ABC transporter membrane protein (NCBI)",-0.046740683066783,0.0577294094009652,0.0876517453222753,"Condition4"
"4545",15246,"b1124",7023,1182049,1182843,"potC","spermidine/putrescine ABC transporter membrane protein (NCBI)",0.105319125966719,0.0695058883056009,0.13071359521038,"Condition5"
"4546",15247,"b1125",7023,1182840,1183667,"potB","spermidine/putrescine ABC transporter membrane protein (NCBI)",-0.0896426015826689,0.0953431257886223,0.201960567379022,"Condition1"
"4547",15247,"b1125",7023,1182840,1183667,"potB","spermidine/putrescine ABC transporter membrane protein (NCBI)",-0.148762432805517,0.0631738665983782,0.132716773413327,"Condition2"
"4548",15247,"b1125",7023,1182840,1183667,"potB","spermidine/putrescine ABC transporter membrane protein (NCBI)",0.00869311521606235,0.170735983909601,0.028216128395052,"Condition3"
"4549",15247,"b1125",7023,1182840,1183667,"potB","spermidine/putrescine ABC transporter membrane protein (NCBI)",-0.178683961183091,0.170957538314636,0.18088404156119,"Condition4"
"4550",15247,"b1125",7023,1182840,1183667,"potB","spermidine/putrescine ABC transporter membrane protein (NCBI)",-0.248267633404974,0.166503051986508,0.129910713322184,"Condition5"
"4551",15248,"b1126",7023,1183681,1184817,"potA","putrescine/spermidine ABC transporter ATPase protein (NCBI)",0.121854113005193,0.0318927330012401,0.034748235302546,"Condition1"
"4552",15248,"b1126",7023,1183681,1184817,"potA","putrescine/spermidine ABC transporter ATPase protein (NCBI)",0.0390753742130098,0.0327524334455095,0.0504663331094767,"Condition2"
"4553",15248,"b1126",7023,1183681,1184817,"potA","putrescine/spermidine ABC transporter ATPase protein (NCBI)",0.0475130669719088,0.023587277246422,0.0285895345819919,"Condition3"
"4554",15248,"b1126",7023,1183681,1184817,"potA","putrescine/spermidine ABC transporter ATPase protein (NCBI)",0.0358110482280701,0.0582815614353153,0.097684884651099,"Condition4"
"4555",15248,"b1126",7023,1183681,1184817,"potA","putrescine/spermidine ABC transporter ATPase protein (NCBI)",-0.116489037228409,0.0666787385021937,0.0294917066524571,"Condition5"
"4556",15249,"b1127",7023,1185067,1186293,"pepT","peptidase T (NCBI)",0.109349965149444,0.0388230145243826,0.145865158737906,"Condition1"
"4557",15249,"b1127",7023,1185067,1186293,"pepT","peptidase T (NCBI)",0.0698103494803689,0.0257740723234957,0.0654275399520237,"Condition2"
"4558",15249,"b1127",7023,1185067,1186293,"pepT","peptidase T (NCBI)",0.0481635832715086,0.0203941781945514,0.039458836320019,"Condition3"
"4559",15249,"b1127",7023,1185067,1186293,"pepT","peptidase T (NCBI)",0.0184066092916066,0.0228746607326361,0.0234278564242724,"Condition4"
"4560",15249,"b1127",7023,1185067,1186293,"pepT","peptidase T (NCBI)",0.00438693664954332,0.0337120601127291,0.0829363398637081,"Condition5"
"4561",15250,"b1128",7023,1186342,1187463,"ycfD","orf, hypothetical protein (VIMSS)",-0.119524225842689,0.123303636992171,0.103817412233886,"Condition1"
"4562",15250,"b1128",7023,1186342,1187463,"ycfD","orf, hypothetical protein (VIMSS)",-0.116539242371898,0.0650808674100138,0.0505012831116994,"Condition2"
"4563",15250,"b1128",7023,1186342,1187463,"ycfD","orf, hypothetical protein (VIMSS)",-0.0461602741243486,0.033444771863052,0.0268794977874168,"Condition3"
"4564",15250,"b1128",7023,1186342,1187463,"ycfD","orf, hypothetical protein (VIMSS)",-0.0899483915400199,0.0716285540930735,0.0483154447162586,"Condition4"
"4565",15250,"b1128",7023,1186342,1187463,"ycfD","orf, hypothetical protein (VIMSS)",-0.0864207441916636,0.0700427623601372,0.111852863997544,"Condition5"
"4566",15254,"b1132",7023,1191213,1191854,"hflD","hypothetical protein (NCBI)",-0.0380393037076916,0.136062630177567,0.123501175185672,"Condition1"
"4567",15254,"b1132",7023,1191213,1191854,"hflD","hypothetical protein (NCBI)",0.00470848166606674,0.0778763746977524,0.0506698865534841,"Condition2"
"4568",15254,"b1132",7023,1191213,1191854,"hflD","hypothetical protein (NCBI)",0.179401287848523,0.0617529775718982,0.0974051066275496,"Condition3"
"4569",15254,"b1132",7023,1191213,1191854,"hflD","hypothetical protein (NCBI)",0.186635412201225,0.0708478717961435,0.0524390561258597,"Condition4"
"4570",15254,"b1132",7023,1191213,1191854,"hflD","hypothetical protein (NCBI)",0.124653752845724,0.070910679866486,0.171494782664202,"Condition5"
"4571",15256,"b1134",7023,1193050,1193511,"ymfB","bifunctional thiamin pyrimidine pyrophosphate hydrolase/ thiamin pyrophosphate hydrolase (NCBI)",-0.00829148115796079,0.0709772087722624,0.321601577788831,"Condition1"
"4572",15256,"b1134",7023,1193050,1193511,"ymfB","bifunctional thiamin pyrimidine pyrophosphate hydrolase/ thiamin pyrophosphate hydrolase (NCBI)",0.121719717315658,0.0260152929819353,0.263278286646903,"Condition2"
"4573",15256,"b1134",7023,1193050,1193511,"ymfB","bifunctional thiamin pyrimidine pyrophosphate hydrolase/ thiamin pyrophosphate hydrolase (NCBI)",0.103471085321754,0.0121749249251394,0.323385089314067,"Condition3"
"4574",15256,"b1134",7023,1193050,1193511,"ymfB","bifunctional thiamin pyrimidine pyrophosphate hydrolase/ thiamin pyrophosphate hydrolase (NCBI)",0.220487372905366,0.0011312807326395,0.0473588478340346,"Condition4"
"4575",15256,"b1134",7023,1193050,1193511,"ymfB","bifunctional thiamin pyrimidine pyrophosphate hydrolase/ thiamin pyrophosphate hydrolase (NCBI)",0.36854904124025,0.00277112759515322,0.141499161392638,"Condition5"
"4576",15257,"b1135",7023,1193521,1194174,"ymfC","orf, hypothetical protein (VIMSS)",0.0723769746966346,0.0244682517578712,0.0715885819766454,"Condition1"
"4577",15257,"b1135",7023,1193521,1194174,"ymfC","orf, hypothetical protein (VIMSS)",0.150475013756059,0.0218933711002461,0.0677654212003142,"Condition2"
"4578",15257,"b1135",7023,1193521,1194174,"ymfC","orf, hypothetical protein (VIMSS)",0.0608253772595531,0.0182253779056995,0.0500665110156031,"Condition3"
"4579",15257,"b1135",7023,1193521,1194174,"ymfC","orf, hypothetical protein (VIMSS)",0.0295628746074985,0.0356921701294766,0.0201247420339936,"Condition4"
"4580",15257,"b1135",7023,1193521,1194174,"ymfC","orf, hypothetical protein (VIMSS)",0.163122373231837,0.0210059074115702,0.0423507164861567,"Condition5"
"4581",15260,"b1138",7023,1196756,1197460,"ymfE","e14 prophage; predicted inner membrane protein (NCBI)",0.0775527574351528,0.0244682517578712,0.093725275636331,"Condition1"
"4582",15260,"b1138",7023,1196756,1197460,"ymfE","e14 prophage; predicted inner membrane protein (NCBI)",0.033497213293988,0.0218933711002461,0.147021479452171,"Condition2"
"4583",15260,"b1138",7023,1196756,1197460,"ymfE","e14 prophage; predicted inner membrane protein (NCBI)",0.016885318888606,0.0182253779056995,0.32359930350589,"Condition3"
"4584",15260,"b1138",7023,1196756,1197460,"ymfE","e14 prophage; predicted inner membrane protein (NCBI)",0.172319248678064,0.0356921701294766,0.289353320645742,"Condition4"
"4585",15260,"b1138",7023,1196756,1197460,"ymfE","e14 prophage; predicted inner membrane protein (NCBI)",0.0573184000529595,0.0210059074115702,0.0548448739221769,"Condition5"
"4586",15261,"b1139",7023,1197918,1198811,"lit","e14 prophage; cell death peptidase, inhibitor of T4 late gene expression (NCBI)",-0.186069412130807,0.187669651005712,0.222804332804451,"Condition1"
"4587",15261,"b1139",7023,1197918,1198811,"lit","e14 prophage; cell death peptidase, inhibitor of T4 late gene expression (NCBI)",-0.0938031356151984,0.145748488612919,0.0501483587647737,"Condition2"
"4588",15261,"b1139",7023,1197918,1198811,"lit","e14 prophage; cell death peptidase, inhibitor of T4 late gene expression (NCBI)",-0.0869593884855776,0.136658687690586,0.0714948702292668,"Condition3"
"4589",15261,"b1139",7023,1197918,1198811,"lit","e14 prophage; cell death peptidase, inhibitor of T4 late gene expression (NCBI)",-0.15661503715282,0.111440231805441,0.10512499235318,"Condition4"
"4590",15261,"b1139",7023,1197918,1198811,"lit","e14 prophage; cell death peptidase, inhibitor of T4 late gene expression (NCBI)",0.0474198858392576,0.145832433200553,0.270754024401981,"Condition5"
"4591",15262,"b1140",7023,1198902,1200029,"intE","e14 prophage; predicted integrase (NCBI)",0.180731766705909,0.094804733583079,0.0937586793664592,"Condition1"
"4592",15262,"b1140",7023,1198902,1200029,"intE","e14 prophage; predicted integrase (NCBI)",0.142985102154951,0.0659255857556354,0.0434875588770817,"Condition2"
"4593",15262,"b1140",7023,1198902,1200029,"intE","e14 prophage; predicted integrase (NCBI)",0.0900547509868417,0.0829749851896893,0.0317409996890799,"Condition3"
"4594",15262,"b1140",7023,1198902,1200029,"intE","e14 prophage; predicted integrase (NCBI)",0.0921004005298798,0.0762097794855472,0.0355796307427715,"Condition4"
"4595",15262,"b1140",7023,1198902,1200029,"intE","e14 prophage; predicted integrase (NCBI)",0.0980746530096584,0.0723520651085155,0.0280966338134419,"Condition5"
"4596",15263,"b1141",7023,1200010,1200255,"ymfG","e14 prophage; predicted excisionase (NCBI)",0.311576393491177,0.0172421879837487,0.0746337906572858,"Condition1"
"4597",15263,"b1141",7023,1200010,1200255,"ymfG","e14 prophage; predicted excisionase (NCBI)",0.131052657392316,0.0145777300781659,0.0846021291445639,"Condition2"
"4598",15263,"b1141",7023,1200010,1200255,"ymfG","e14 prophage; predicted excisionase (NCBI)",0.0151093068922639,0.00469487478884701,0.0654025228156172,"Condition3"
"4599",15263,"b1141",7023,1200010,1200255,"ymfG","e14 prophage; predicted excisionase (NCBI)",0.064120297003056,0.0448077227959164,0.172292569017928,"Condition4"
"4600",15263,"b1141",7023,1200010,1200255,"ymfG","e14 prophage; predicted excisionase (NCBI)",0.135345369520946,0.0253446109832889,0.131401855949034,"Condition5"
"4601",15265,"b1143",7023,1200720,1201061,"ymfI","orf, hypothetical protein (VIMSS)",-0.340538862128365,0.0100184568005724,0.14412150760221,"Condition1"
"4602",15265,"b1143",7023,1200720,1201061,"ymfI","orf, hypothetical protein (VIMSS)",-0.0862522153788157,0.0170378839141097,0.0588203338096436,"Condition2"
"4603",15265,"b1143",7023,1200720,1201061,"ymfI","orf, hypothetical protein (VIMSS)",0.0187158080994961,0.123681519101214,0.0370013690966753,"Condition3"
"4604",15265,"b1143",7023,1200720,1201061,"ymfI","orf, hypothetical protein (VIMSS)",-0.159395581181416,0.00153240453243047,0.0357774880765343,"Condition4"
"4605",15265,"b1143",7023,1200720,1201061,"ymfI","orf, hypothetical protein (VIMSS)",0.180075637837203,0.00792338439588415,0.0640390984557127,"Condition5"
"4606",15266,"b1144",7023,1200999,1201307,"ymfJ","orf, hypothetical protein (VIMSS)",-0.0964167092113445,0.0612941770652459,0.206153728375549,"Condition1"
"4607",15266,"b1144",7023,1200999,1201307,"ymfJ","orf, hypothetical protein (VIMSS)",0.110813312813344,0.0877683267621314,0.173816794274042,"Condition2"
"4608",15266,"b1144",7023,1200999,1201307,"ymfJ","orf, hypothetical protein (VIMSS)",0.0399286600663417,0.120161198040006,0.10758777738732,"Condition3"
"4609",15266,"b1144",7023,1200999,1201307,"ymfJ","orf, hypothetical protein (VIMSS)",-0.0569805557347735,0.0951101515029035,0.149487473738303,"Condition4"
"4610",15266,"b1144",7023,1200999,1201307,"ymfJ","orf, hypothetical protein (VIMSS)",0.0899146295341888,0.0889709498971445,0.117517056441474,"Condition5"
"4611",15269,"b1147",7023,1202491,1203048,"ymfL","e14 prophage; predicted DNA-binding transcriptional regulator (RefSeq)",-0.00149155970107104,0.149710474694737,0.187278642279525,"Condition1"
"4612",15269,"b1147",7023,1202491,1203048,"ymfL","e14 prophage; predicted DNA-binding transcriptional regulator (RefSeq)",0.0541979176941053,0.169603213179662,0.146843119328896,"Condition2"
"4613",15269,"b1147",7023,1202491,1203048,"ymfL","e14 prophage; predicted DNA-binding transcriptional regulator (RefSeq)",0.0896371802980873,0.252582333372969,0.148507942685374,"Condition3"
"4614",15269,"b1147",7023,1202491,1203048,"ymfL","e14 prophage; predicted DNA-binding transcriptional regulator (RefSeq)",0.217427036082779,0.0661864291830413,0.139135997324321,"Condition4"
"4615",15269,"b1147",7023,1202491,1203048,"ymfL","e14 prophage; predicted DNA-binding transcriptional regulator (RefSeq)",0.129992576715158,0.261608871455762,0.0830226574369624,"Condition5"
"4616",15270,"b1148",7023,1203045,1203383,"ymfM","e14 prophage; predicted protein (NCBI)",0.451584162875042,0.00755679610910597,0.274452048048622,"Condition1"
"4617",15270,"b1148",7023,1203045,1203383,"ymfM","e14 prophage; predicted protein (NCBI)",0.285390161741514,0.0151707493781399,0.0811583793832129,"Condition2"
"4618",15270,"b1148",7023,1203045,1203383,"ymfM","e14 prophage; predicted protein (NCBI)",0.227878387734525,0.0179544110232812,0.0359895685658831,"Condition3"
"4619",15270,"b1148",7023,1203045,1203383,"ymfM","e14 prophage; predicted protein (NCBI)",0.148203964368531,0.0145910330236775,0.186335520038424,"Condition4"
"4620",15270,"b1148",7023,1203045,1203383,"ymfM","e14 prophage; predicted protein (NCBI)",0.134674933911584,0.0230937940746308,0.0266189137105463,"Condition5"
"4621",15272,"b1150",7023,1204772,1204954,"ymfR","e14 prophage; predicted protein (NCBI)",-0.499046326956396,0.00755679610910597,0.439853091373957,"Condition1"
"4622",15272,"b1150",7023,1204772,1204954,"ymfR","e14 prophage; predicted protein (NCBI)",-0.186848538414021,0.0151707493781399,0.113795980843724,"Condition2"
"4623",15272,"b1150",7023,1204772,1204954,"ymfR","e14 prophage; predicted protein (NCBI)",-0.353346635974481,0.0179544110232812,0.326788118299426,"Condition3"
"4624",15272,"b1150",7023,1204772,1204954,"ymfR","e14 prophage; predicted protein (NCBI)",-0.162373675547743,0.0145910330236775,0.00535622671381382,"Condition4"
"4625",15272,"b1150",7023,1204772,1204954,"ymfR","e14 prophage; predicted protein (NCBI)",-0.265858619852119,0.0230937940746308,0.195917002742568,"Condition5"
"4626",15273,"b1151",7023,1204954,1205365,"ymfO","e14 prophage; conserved protein (RefSeq)",0.159958108663404,0.0345043550823722,0.0556612426177124,"Condition1"
"4627",15273,"b1151",7023,1204954,1205365,"ymfO","e14 prophage; conserved protein (RefSeq)",-0.0442333318575208,0.0165016165311794,0.144564631365574,"Condition2"
"4628",15273,"b1151",7023,1204954,1205365,"ymfO","e14 prophage; conserved protein (RefSeq)",0.0535104323592363,0.0341336938646088,0.192711011155857,"Condition3"
"4629",15273,"b1151",7023,1204954,1205365,"ymfO","e14 prophage; conserved protein (RefSeq)",0.137370971340721,0.0232990144594368,0.120891698165142,"Condition4"
"4630",15273,"b1151",7023,1204954,1205365,"ymfO","e14 prophage; conserved protein (RefSeq)",-0.0616937275541793,0.0241422189780493,0.117206013853273,"Condition5"
"4631",15274,"b1152",7023,1205366,1206145,"ymfP","orf, hypothetical protein (VIMSS)",0.101295024561179,0.0656113641448088,0.0825924114269,"Condition1"
"4632",15274,"b1152",7023,1205366,1206145,"ymfP","orf, hypothetical protein (VIMSS)",0.0507509177195358,0.0284066734292481,0.107488034737668,"Condition2"
"4633",15274,"b1152",7023,1205366,1206145,"ymfP","orf, hypothetical protein (VIMSS)",0.0455838545718799,0.0173897683049925,0.05128487195793,"Condition3"
"4634",15274,"b1152",7023,1205366,1206145,"ymfP","orf, hypothetical protein (VIMSS)",-0.0688116352359735,0.0120176316396553,0.0454239719998398,"Condition4"
"4635",15274,"b1152",7023,1205366,1206145,"ymfP","orf, hypothetical protein (VIMSS)",-0.0283218996358295,0.024545408000436,0.0708849851943419,"Condition5"
"4636",15275,"b1153",7023,1206136,1206720,"ymfQ","e14 prophage; conserved protein (NCBI)",0.057071451253247,0.0177770149151869,0.0897699208223525,"Condition1"
"4637",15275,"b1153",7023,1206136,1206720,"ymfQ","e14 prophage; conserved protein (NCBI)",0.0936372885039203,0.0368239018966709,0.151209205273837,"Condition2"
"4638",15275,"b1153",7023,1206136,1206720,"ymfQ","e14 prophage; conserved protein (NCBI)",0.0159617071237235,0.0177158004533541,0.0650432950376432,"Condition3"
"4639",15275,"b1153",7023,1206136,1206720,"ymfQ","e14 prophage; conserved protein (NCBI)",0.127417715607662,0.0135351656318171,0.0496438232737425,"Condition4"
"4640",15275,"b1153",7023,1206136,1206720,"ymfQ","e14 prophage; conserved protein (NCBI)",0.154428006284101,0.0164215960750616,0.101072740570025,"Condition5"
"4641",15276,"b1154",7023,1206724,1207353,"ycfK","e14 prophage; predicted protein (NCBI)",0.0413180155972645,0.101223073479124,0.0891107494177914,"Condition1"
"4642",15276,"b1154",7023,1206724,1207353,"ycfK","e14 prophage; predicted protein (NCBI)",0.135163419833651,0.0491505758159487,0.086644412716337,"Condition2"
"4643",15276,"b1154",7023,1206724,1207353,"ycfK","e14 prophage; predicted protein (NCBI)",0.179625538731502,0.0374201630457929,0.0546993303298177,"Condition3"
"4644",15276,"b1154",7023,1206724,1207353,"ycfK","e14 prophage; predicted protein (NCBI)",0.149037573793436,0.032895306924081,0.0526675592797791,"Condition4"
"4645",15276,"b1154",7023,1206724,1207353,"ycfK","e14 prophage; predicted protein (NCBI)",0.0876305207237345,0.0485503620383338,0.0104418746083391,"Condition5"
